label,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47
neutral,0.5039397478103638,0.27595052123069763,-0.1863994300365448,0.9999193549156189,0.3690187633037567,0.2717273533344269,-0.19013512134552002,0.9999527335166931,0.5304995775222778,0.40511876344680786,-0.11699982732534409,0.9881644248962402,0.3402754068374634,0.405774861574173,-0.1287626326084137,0.9883118271827698,0.5416014194488525,0.5293172597885132,-0.2402718961238861,0.9814065098762512,0.3272498548030853,0.5223150253295898,-0.22722411155700684,0.9748444557189941,0.48224931955337524,0.5402234196662903,0.00339928874745965,0.998781144618988,0.3991391658782959,0.5416061878204346,-0.0033272195141762495,0.9991611242294312,0.48861104249954224,0.7220866680145264,0.05875517055392265,0.9580196142196655,0.39299213886260986,0.7168906331062317,0.0561419241130352,0.9731088280677795,0.5078111290931702,0.8885461688041687,0.24902024865150452,0.9200533032417297,0.3820795714855194,0.8880633115768433,0.26157718896865845,0.9385132193565369
neutral,0.5036890506744385,0.2759362459182739,-0.18740621209144592,0.9999251961708069,0.3684895932674408,0.2717828154563904,-0.19098050892353058,0.9999552369117737,0.5304659605026245,0.4048185348510742,-0.11845271289348602,0.988878071308136,0.3399060368537903,0.40578171610832214,-0.12910500168800354,0.9885252714157104,0.541751503944397,0.527578592300415,-0.24447476863861084,0.9825577735900879,0.3271229863166809,0.5223351120948792,-0.2276875078678131,0.97565758228302,0.4820846617221832,0.5402326583862305,0.0030889795161783695,0.9988691210746765,0.39872488379478455,0.5416055917739868,-0.0030174031853675842,0.9992209076881409,0.4884951114654541,0.7221463918685913,0.05874943733215332,0.959334135055542,0.39277803897857666,0.7169907093048096,0.05420234799385071,0.9737545847892761,0.5073621273040771,0.8890467286109924,0.24835455417633057,0.9220110177993774,0.3819456696510315,0.8882874846458435,0.25848156213760376,0.9401394128799438
neutral,0.5034378170967102,0.27579832077026367,-0.18657329678535461,0.9999304413795471,0.36811357736587524,0.2718573212623596,-0.18738137185573578,0.9999576210975647,0.5304602980613708,0.4042355418205261,-0.11750402301549911,0.9895039200782776,0.3398362994194031,0.4059535264968872,-0.12424422800540924,0.9885823130607605,0.5431677103042603,0.5268090963363647,-0.24430637061595917,0.9835658669471741,0.3269805312156677,0.522685706615448,-0.22598347067832947,0.9762847423553467,0.4820665419101715,0.5404195785522461,0.002477934118360281,0.9989503026008606,0.39851871132850647,0.5419847965240479,-0.0024064783938229084,0.9992764592170715,0.48843565583229065,0.7223848104476929,0.055508293211460114,0.9604800939559937,0.39244645833969116,0.7187021970748901,0.052025068551301956,0.9744467735290527,0.5070147514343262,0.8905354738235474,0.24079196155071259,0.9241312146186829,0.38186565041542053,0.889555037021637,0.2477821558713913,0.9421077966690063
neutral,0.5033849477767944,0.2756466865539551,-0.18689565360546112,0.99993497133255,0.367811381816864,0.2719564437866211,-0.18492451310157776,0.9999593496322632,0.5304657220840454,0.40405571460723877,-0.1172378808259964,0.9900752305984497,0.33968764543533325,0.4059620201587677,-0.12016204744577408,0.9885213375091553,0.5438289642333984,0.526827871799469,-0.23950085043907166,0.9844520688056946,0.32688015699386597,0.5227362513542175,-0.22171762585639954,0.9766715168952942,0.48200973868370056,0.5405258536338806,0.0010981981176882982,0.9990200400352478,0.3983757495880127,0.5422378182411194,-0.00102403259370476,0.9993237853050232,0.48842740058898926,0.7226651906967163,0.05017548054456711,0.9621797800064087,0.3922345042228699,0.7189626693725586,0.051272161304950714,0.9754137992858887,0.5063518285751343,0.891444981098175,0.23348312079906464,0.9270843267440796,0.381734699010849,0.8896442651748657,0.24499289691448212,0.9444847702980042
neutral,0.5032659769058228,0.2755221426486969,-0.18733812868595123,0.9999392032623291,0.3675916790962219,0.2719699442386627,-0.18579038977622986,0.9999610185623169,0.5304662585258484,0.4039227366447449,-0.1168394461274147,0.9905916452407837,0.3395595848560333,0.4059525430202484,-0.11921115964651108,0.988533616065979,0.5441380739212036,0.5267245173454285,-0.23802249133586884,0.9852601885795593,0.326803982257843,0.5226804614067078,-0.22106261551380157,0.9771115183830261,0.4819571375846863,0.5405925512313843,0.0007269366178661585,0.9990816116333008,0.3982488214969635,0.5422596335411072,-0.0006541513139382005,0.9993659257888794,0.4883577823638916,0.722949206829071,0.051527053117752075,0.9635180234909058,0.39215508103370667,0.7195369005203247,0.05093606561422348,0.9761660695075989,0.5061447620391846,0.8915709853172302,0.23651377856731415,0.9293529987335205,0.3817294239997864,0.8901304602622986,0.24405395984649658,0.9462192058563232
neutral,0.5031194090843201,0.27545464038848877,-0.19206209480762482,0.9999421238899231,0.3673635423183441,0.27201539278030396,-0.1893300861120224,0.9999620318412781,0.5304455757141113,0.40375885367393494,-0.11760816723108292,0.9910269975662231,0.3393569886684418,0.40598592162132263,-0.1201595887541771,0.988513708114624,0.5443292260169983,0.5263344645500183,-0.23784081637859344,0.9859081506729126,0.3267447352409363,0.5227097272872925,-0.22179415822029114,0.9774461984634399,0.48193731904029846,0.5405182242393494,0.0006266715936362743,0.9991266131401062,0.39815935492515564,0.5421997904777527,-0.0005571745568886399,0.9993999600410461,0.4880182147026062,0.7229118347167969,0.05243019014596939,0.9646214842796326,0.3921493589878082,0.7195493578910828,0.046180278062820435,0.9768187403678894,0.5059426426887512,0.8914676308631897,0.2387276440858841,0.9312777519226074,0.38172647356987,0.8903940916061401,0.23746609687805176,0.9479914903640747
neutral,0.5030679702758789,0.2754468023777008,-0.19381049275398254,0.9999449253082275,0.36695995926856995,0.27236220240592957,-0.18938012421131134,0.999963104724884,0.5304312705993652,0.4035699963569641,-0.11829924583435059,0.991456925868988,0.3390417695045471,0.40620654821395874,-0.12092815339565277,0.9885729551315308,0.5444761514663696,0.5259729623794556,-0.2376842200756073,0.9865145683288574,0.3266899883747101,0.5227301716804504,-0.22204813361167908,0.9778910875320435,0.4818994402885437,0.5405272245407104,0.00010867886885534972,0.9991729259490967,0.39814186096191406,0.5422104597091675,-4.824585630558431e-05,0.999433159828186,0.4878489077091217,0.7230284810066223,0.051535267382860184,0.965919017791748,0.3921247124671936,0.7195598483085632,0.045626163482666016,0.9775277376174927,0.5059329271316528,0.8919637203216553,0.23850348591804504,0.9337053894996643,0.38172367215156555,0.890436053276062,0.2371537983417511,0.9499155282974243
neutral,0.5030279755592346,0.27533426880836487,-0.19852286577224731,0.9999468326568604,0.3663976490497589,0.2724575996398926,-0.19720719754695892,0.9999639987945557,0.5304369926452637,0.40348201990127563,-0.11920735985040665,0.9917961359024048,0.3387402296066284,0.40622615814208984,-0.12735480070114136,0.9886168837547302,0.5445802807807922,0.5249212980270386,-0.23749752342700958,0.9870365262031555,0.3268197774887085,0.5225741863250732,-0.22572708129882812,0.9782388806343079,0.48188647627830505,0.5406562685966492,7.875362643972039e-05,0.9992119073867798,0.3980441391468048,0.5422467589378357,-2.168718128814362e-05,0.9994640946388245,0.4876078963279724,0.7228984832763672,0.05730808898806572,0.9671475291252136,0.39199256896972656,0.7195385098457336,0.04828079417347908,0.9782859086990356,0.5059351921081543,0.8916946649551392,0.2554028332233429,0.9360948801040649,0.3817077577114105,0.8904502987861633,0.24719581007957458,0.9519979953765869
neutral,0.5030033588409424,0.2753147780895233,-0.19589774310588837,0.999949038028717,0.3661997318267822,0.2725405693054199,-0.19306859374046326,0.9999644756317139,0.5304361581802368,0.4034727215766907,-0.11881896108388901,0.9921554327011108,0.3386699855327606,0.40623342990875244,-0.1261768788099289,0.988444983959198,0.5447167754173279,0.5245154500007629,-0.2373802214860916,0.987623393535614,0.3268921375274658,0.5225598812103271,-0.225868821144104,0.9782796502113342,0.4817851483821869,0.5408360362052917,9.107055666390806e-05,0.9992502331733704,0.3979136049747467,0.5423611402511597,-3.4052543924190104e-05,0.9994919896125793,0.48759809136390686,0.7229136228561401,0.05731446295976639,0.9680644273757935,0.39172789454460144,0.71982741355896,0.0466621033847332,0.9789039492607117,0.5058830976486206,0.8915442228317261,0.25424814224243164,0.9378921985626221,0.38158613443374634,0.8908204436302185,0.24364504218101501,0.9537111520767212
neutral,0.50291907787323,0.27522313594818115,-0.19573268294334412,0.9999510645866394,0.3660188615322113,0.27261245250701904,-0.1934201717376709,0.9999649524688721,0.530426561832428,0.403213232755661,-0.11946425586938858,0.9924172759056091,0.33859288692474365,0.4061107337474823,-0.12711873650550842,0.9883308410644531,0.5447274446487427,0.5231821537017822,-0.24244752526283264,0.9880519509315491,0.3269168734550476,0.5222450494766235,-0.2301681935787201,0.9782791137695312,0.4817587435245514,0.5407163500785828,9.567708184476942e-05,0.9992854595184326,0.3980061709880829,0.5422824025154114,-3.979723624070175e-05,0.9995170831680298,0.4876348376274109,0.7228991985321045,0.058951932936906815,0.9689902663230896,0.391718327999115,0.7196375131607056,0.04665735363960266,0.9793861508369446,0.5058742165565491,0.8913458585739136,0.25770220160484314,0.939781129360199,0.3816155791282654,0.8907975554466248,0.246233269572258,0.9551990628242493
neutral,0.5028235912322998,0.2750915288925171,-0.19566766917705536,0.9999521970748901,0.3658989667892456,0.2726157009601593,-0.194333016872406,0.9999653697013855,0.5303772687911987,0.4028545916080475,-0.11944176256656647,0.9926187992095947,0.33845677971839905,0.4059236943721771,-0.12787353992462158,0.9882593750953674,0.5448078513145447,0.5223838090896606,-0.24202895164489746,0.9883930683135986,0.3269699811935425,0.5220262408256531,-0.2299685925245285,0.9781326651573181,0.48176437616348267,0.5404865741729736,0.00034604824031703174,0.9993123412132263,0.39813071489334106,0.5420694351196289,-0.00029396876925602555,0.9995391964912415,0.48766618967056274,0.7225313782691956,0.059080690145492554,0.9696561098098755,0.39164596796035767,0.719209611415863,0.044110801070928574,0.9799271821975708,0.5058650970458984,0.8910371661186218,0.2567475438117981,0.9413378834724426,0.38160160183906555,0.8907649517059326,0.24294236302375793,0.9567906260490417
neutral,0.5025297403335571,0.27489858865737915,-0.19060316681861877,0.9999533295631409,0.3657485842704773,0.27264732122421265,-0.19099129736423492,0.9999660849571228,0.5303385853767395,0.4019368290901184,-0.11844557523727417,0.9928038716316223,0.3384149968624115,0.40594321489334106,-0.1245959997177124,0.9882283806800842,0.5448892116546631,0.5199443101882935,-0.24204382300376892,0.9886882305145264,0.3269689679145813,0.5220158100128174,-0.22567293047904968,0.9781355261802673,0.4817422032356262,0.540492832660675,0.0005361743969842792,0.9993373155593872,0.3981545567512512,0.5420711040496826,-0.0004849940596614033,0.9995606541633606,0.48768410086631775,0.7225253582000732,0.05927182361483574,0.9703693985939026,0.39147239923477173,0.7191756367683411,0.04273783415555954,0.9805682301521301,0.5059232711791992,0.8907932639122009,0.25617411732673645,0.9428849816322327,0.381548672914505,0.8907292485237122,0.2406153380870819,0.9584378600120544
neutral,0.5022677183151245,0.2747727036476135,-0.1866757571697235,0.9999533295631409,0.3656620383262634,0.27270516753196716,-0.19108201563358307,0.9999664425849915,0.5302847623825073,0.40118569135665894,-0.1173878163099289,0.9928901791572571,0.3383083939552307,0.40602394938468933,-0.12645657360553741,0.9882386922836304,0.5448799133300781,0.5175191164016724,-0.24214792251586914,0.9888830780982971,0.3269656300544739,0.5219864249229431,-0.22721520066261292,0.978001594543457,0.48172321915626526,0.5401753783226013,0.0020469233859330416,0.9993578791618347,0.39826828241348267,0.5419467091560364,-0.00200070277787745,0.999580979347229,0.48773708939552307,0.7217844128608704,0.06024985387921333,0.9711760878562927,0.39153358340263367,0.7188323736190796,0.035984404385089874,0.9813255667686462,0.5055761933326721,0.8897499442100525,0.2563181221485138,0.944731593132019,0.38153505325317383,0.8908225297927856,0.2292170226573944,0.9603250026702881
neutral,0.5021001100540161,0.27465465664863586,-0.18282854557037354,0.9999539256095886,0.3656563460826874,0.2727559804916382,-0.1872612088918686,0.9999666213989258,0.5302168130874634,0.4005272686481476,-0.11736937612295151,0.992996335029602,0.3382008671760559,0.40611547231674194,-0.12667621672153473,0.9881741404533386,0.5448444485664368,0.5162463188171387,-0.24506063759326935,0.9891031980514526,0.3269672989845276,0.5218237638473511,-0.23224885761737823,0.9778380990028381,0.481708288192749,0.5401231050491333,0.002317779930308461,0.9993783831596375,0.39832350611686707,0.5419286489486694,-0.0022704708389937878,0.999598503112793,0.487933874130249,0.7216264009475708,0.058949053287506104,0.9719416499137878,0.39149224758148193,0.7188339829444885,0.03387124091386795,0.9819678068161011,0.5055544972419739,0.889387309551239,0.25033843517303467,0.9463918209075928,0.3815225660800934,0.8909364938735962,0.22505271434783936,0.9618979096412659
neutral,0.5019428133964539,0.2745686173439026,-0.18348361551761627,0.9999554753303528,0.36501428484916687,0.2731836140155792,-0.1812281310558319,0.9999664425849915,0.5300036072731018,0.40026313066482544,-0.12625575065612793,0.993056058883667,0.3376863896846771,0.4070286750793457,-0.1252463161945343,0.9878935813903809,0.5447291135787964,0.5161367058753967,-0.2695348858833313,0.9892096519470215,0.3258441686630249,0.5230730175971985,-0.23721878230571747,0.9774453639984131,0.4816933274269104,0.5429604649543762,0.0009763197158463299,0.9994015693664551,0.39829927682876587,0.5441300272941589,-0.0009111746330745518,0.9996115565299988,0.4879920482635498,0.7240757346153259,0.058940988034009933,0.9724340438842773,0.3908783197402954,0.720626950263977,0.05404310300946236,0.9821668863296509,0.5055640935897827,0.8907623291015625,0.25329577922821045,0.9468217492103577,0.3811110556125641,0.8910629749298096,0.2690337300300598,0.9619174599647522
neutral,0.5018690824508667,0.2745528221130371,-0.1840124875307083,0.9999568462371826,0.364780992269516,0.2735399305820465,-0.182083398103714,0.9999665021896362,0.5299192667007446,0.4001908004283905,-0.12705926597118378,0.9931471943855286,0.33756566047668457,0.40786123275756836,-0.1257479041814804,0.9876600503921509,0.5447307229042053,0.5162764191627502,-0.2684214115142822,0.9894241690635681,0.3253020644187927,0.5233657956123352,-0.24378395080566406,0.9772908687591553,0.48166149854660034,0.5445147156715393,0.0008423753897659481,0.9994245171546936,0.3982578217983246,0.5451434254646301,-0.0007765230257064104,0.9996253252029419,0.4880889058113098,0.7246405482292175,0.05996889993548393,0.973243772983551,0.3902391791343689,0.721183717250824,0.056074149906635284,0.9826205372810364,0.5055620074272156,0.8907219171524048,0.2570417523384094,0.9481721520423889,0.3807392716407776,0.8910652995109558,0.2690039277076721,0.9627780318260193
neutral,0.5015648603439331,0.2744849920272827,-0.19627000391483307,0.9999587535858154,0.3645871877670288,0.2736686170101166,-0.18508505821228027,0.9999649524688721,0.5297479629516602,0.400188148021698,-0.13356557488441467,0.9933643341064453,0.3375430703163147,0.4080294966697693,-0.12133220583200455,0.9872246384620667,0.5447955131530762,0.5164070725440979,-0.2674095034599304,0.9896289706230164,0.32515236735343933,0.5234508514404297,-0.2255641669034958,0.9765913486480713,0.48129090666770935,0.5443598628044128,-0.0013235125225037336,0.9994314312934875,0.39807337522506714,0.5446051955223083,0.0014067047741264105,0.9996146559715271,0.4878707826137543,0.7252854108810425,0.021142128854990005,0.9736794233322144,0.3898654282093048,0.7211697697639465,0.05427377298474312,0.9825150966644287,0.5056787729263306,0.8935728669166565,0.18982148170471191,0.9487276673316956,0.38048261404037476,0.8909536600112915,0.26240989565849304,0.9623299241065979
neutral,0.5011661052703857,0.27447259426116943,-0.20988789200782776,0.9999594688415527,0.364018976688385,0.27418234944343567,-0.1996329128742218,0.9999632835388184,0.5296939611434937,0.40009596943855286,-0.14355935156345367,0.9934880137443542,0.3373580276966095,0.40906599164009094,-0.12524157762527466,0.9868678450584412,0.5449346899986267,0.516414999961853,-0.27274593710899353,0.9895581603050232,0.3249795734882355,0.5256460309028625,-0.22543497383594513,0.9754504561424255,0.48107704520225525,0.543803870677948,-0.0018744345288723707,0.9994191527366638,0.39797601103782654,0.5437588095664978,0.001955320592969656,0.9995977878570557,0.4874541759490967,0.7253292798995972,0.02808726765215397,0.9727558493614197,0.3898575007915497,0.7211098074913025,0.04836065694689751,0.9815989136695862,0.506069540977478,0.8947097659111023,0.20772461593151093,0.9465926289558411,0.38045892119407654,0.8909895420074463,0.25345516204833984,0.9602880477905273
neutral,0.5008056163787842,0.27444371581077576,-0.2125125676393509,0.9999604225158691,0.36355406045913696,0.2747610807418823,-0.20407156646251678,0.9999620318412781,0.529443621635437,0.3999970257282257,-0.14225351810455322,0.993564784526825,0.3372696340084076,0.4102890193462372,-0.12698206305503845,0.9865598678588867,0.5449422001838684,0.516463577747345,-0.26924318075180054,0.9895163774490356,0.32495707273483276,0.5260668992996216,-0.22548727691173553,0.974768340587616,0.48076361417770386,0.543752908706665,-0.0025023790076375008,0.9994174838066101,0.3978749215602875,0.543685793876648,0.0025818648282438517,0.9995869398117065,0.48668551445007324,0.7263919115066528,0.03299795091152191,0.9724828004837036,0.38972207903862,0.7211004495620728,0.0513252317905426,0.9810088276863098,0.5060751438140869,0.8953207731246948,0.21560034155845642,0.9458823204040527,0.3802172541618347,0.8908675312995911,0.26088738441467285,0.959083616733551
neutral,0.5005593299865723,0.27445095777511597,-0.20995335280895233,0.9999614953994751,0.36330467462539673,0.27499258518218994,-0.20206792652606964,0.9999599456787109,0.5291967988014221,0.4000392258167267,-0.14021766185760498,0.9936668276786804,0.33725109696388245,0.4105246961116791,-0.12480692565441132,0.9859623908996582,0.5449219346046448,0.5174185633659363,-0.2633422017097473,0.98940110206604,0.3249582350254059,0.5260282158851624,-0.2236669957637787,0.9739269018173218,0.48027563095092773,0.5438275933265686,-0.004071838688105345,0.9994217753410339,0.39739716053009033,0.5436719655990601,0.004160358104854822,0.9995687007904053,0.4855329096317291,0.7290692925453186,0.004534517414867878,0.9728032946586609,0.38875624537467957,0.7214199304580688,0.05774601176381111,0.9804534316062927,0.5066719055175781,0.8991973400115967,0.1635943353176117,0.9462423324584961,0.3799440264701843,0.8908572793006897,0.2757103145122528,0.9578645825386047
neutral,0.5003966093063354,0.2745138704776764,-0.2087317705154419,0.9999622702598572,0.3631592094898224,0.2751601040363312,-0.20103195309638977,0.9999577403068542,0.5289722681045532,0.40010079741477966,-0.13896211981773376,0.993776798248291,0.33721503615379333,0.4106757938861847,-0.12305059283971786,0.9853808879852295,0.544822633266449,0.518535852432251,-0.2589166462421417,0.9894214272499084,0.32495933771133423,0.5260125398635864,-0.22249022126197815,0.973100483417511,0.47989678382873535,0.5438356399536133,-0.00489573972299695,0.9994180202484131,0.3971404731273651,0.5436405539512634,0.004982459358870983,0.999549925327301,0.48452019691467285,0.7293683290481567,0.009570874273777008,0.9728820323944092,0.38814106583595276,0.7214134931564331,0.05688358098268509,0.9800286293029785,0.5066668391227722,0.8995609879493713,0.1767730861902237,0.9463277459144592,0.3797178864479065,0.8907206058502197,0.2737349569797516,0.9571210145950317
