label,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47
neutral,0.46923214197158813,0.32573235034942627,-0.1564965695142746,0.9999871253967285,0.3568531572818756,0.321318119764328,-0.12008688598871231,0.9999462962150574,0.4922870993614197,0.43877875804901123,-0.10966433584690094,0.9972802996635437,0.3239191770553589,0.4311824440956116,-0.05973087623715401,0.9826630353927612,0.5183522701263428,0.5348433256149292,-0.24832658469676971,0.9967272281646729,0.3078625202178955,0.537002682685852,-0.1681681126356125,0.9723657369613647,0.4484911859035492,0.5549935698509216,-0.008581637404859066,0.99957674741745,0.3778700530529022,0.550104558467865,0.008532716892659664,0.9996300339698792,0.4509822726249695,0.7250424027442932,0.019829511642456055,0.9901928305625916,0.3757423162460327,0.7139565348625183,0.02401326410472393,0.9919583797454834,0.4500265121459961,0.8759866952896118,0.17705030739307404,0.9864616990089417,0.37358126044273376,0.8693638443946838,0.1958792358636856,0.9857081174850464
neutral,0.4689914286136627,0.32574737071990967,-0.1565910279750824,0.9999874234199524,0.3567473590373993,0.3213129937648773,-0.12041696161031723,0.9999463558197021,0.49219146370887756,0.4387383460998535,-0.11184314638376236,0.997317373752594,0.32343411445617676,0.4311835467815399,-0.059736501425504684,0.9826219081878662,0.518281102180481,0.5343430042266846,-0.2547149360179901,0.9967951774597168,0.3077852129936218,0.5370543599128723,-0.16865749657154083,0.9725093841552734,0.44816094636917114,0.5548102855682373,-0.008811603300273418,0.9995858073234558,0.37774425745010376,0.5498257279396057,0.008759519085288048,0.9996342062950134,0.4508398175239563,0.7249288558959961,0.01981060579419136,0.9902370572090149,0.37572774291038513,0.7137864232063293,0.024586966261267662,0.9918851256370544,0.4500088095664978,0.8759473562240601,0.17713774740695953,0.9865667223930359,0.37357819080352783,0.8694481253623962,0.1961933672428131,0.9856629967689514
neutral,0.46877843141555786,0.32574525475502014,-0.1597820669412613,0.9999876618385315,0.35654404759407043,0.32134315371513367,-0.12506797909736633,0.9999465942382812,0.4920285642147064,0.4386315941810608,-0.1133551225066185,0.9973249435424805,0.3230490982532501,0.43125781416893005,-0.06293253600597382,0.982647716999054,0.5183252096176147,0.5340587496757507,-0.25519320368766785,0.9968089461326599,0.3076673150062561,0.5372012257575989,-0.17209073901176453,0.9726412892341614,0.44795316457748413,0.5544695258140564,-0.008782384917140007,0.9995939135551453,0.3776353895664215,0.5495100021362305,0.008731098845601082,0.9996379613876343,0.45079344511032104,0.724725604057312,0.020395636558532715,0.9903889894485474,0.37569358944892883,0.7137650847434998,0.02463695965707302,0.9918983578681946,0.4500274062156677,0.8759555816650391,0.17913880944252014,0.986871600151062,0.37357744574546814,0.8694960474967957,0.19791443645954132,0.9857913255691528
neutral,0.46860045194625854,0.32591119408607483,-0.16130107641220093,0.9999879002571106,0.35625091195106506,0.3215252459049225,-0.127604141831398,0.999946653842926,0.4916956424713135,0.43861091136932373,-0.11326427757740021,0.9973089694976807,0.3229144215583801,0.4313310980796814,-0.06516887247562408,0.9826325178146362,0.5182086825370789,0.5339072942733765,-0.2542417347431183,0.9968225955963135,0.3073921799659729,0.5373366475105286,-0.17410175502300262,0.9727702140808105,0.4477716386318207,0.5544054508209229,-0.008634347468614578,0.9996026754379272,0.37758952379226685,0.5494639873504639,0.008576007559895515,0.9996404051780701,0.45084357261657715,0.7246828675270081,0.020939763635396957,0.9905921816825867,0.37569674849510193,0.7135922312736511,0.024468328803777695,0.9919447302818298,0.45016998052597046,0.8759633898735046,0.1812007576227188,0.9872284531593323,0.3735866844654083,0.8694919943809509,0.19892506301403046,0.9859226942062378
neutral,0.46838492155075073,0.32609158754348755,-0.16279825568199158,0.999988317489624,0.3558799624443054,0.32168394327163696,-0.13081584870815277,0.9999474883079529,0.4913567006587982,0.43861132860183716,-0.1141384020447731,0.9972951412200928,0.322759747505188,0.43146413564682007,-0.06881348788738251,0.9828810095787048,0.5181232690811157,0.5337817668914795,-0.256602942943573,0.9968451857566833,0.3071611225605011,0.5376365780830383,-0.179788738489151,0.9733046889305115,0.447605699300766,0.5543268918991089,-0.008382863365113735,0.9996119737625122,0.3775337338447571,0.5494316816329956,0.008318787440657616,0.9996424317359924,0.45087677240371704,0.7247108817100525,0.020068321377038956,0.9907840490341187,0.37568050622940063,0.7135961651802063,0.02438824251294136,0.9919370412826538,0.45039620995521545,0.8759744763374329,0.1847672164440155,0.987477719783783,0.3735824227333069,0.8694417476654053,0.20347900688648224,0.9858728647232056
neutral,0.46831202507019043,0.3264147937297821,-0.1628924012184143,0.9999886751174927,0.35555213689804077,0.3218609690666199,-0.13256342709064484,0.9999485611915588,0.49110403656959534,0.43863239884376526,-0.11414210498332977,0.9972743988037109,0.3226088285446167,0.4316661059856415,-0.07079599052667618,0.9831875562667847,0.5180945992469788,0.5337625741958618,-0.2573762834072113,0.9968440532684326,0.30688604712486267,0.5379572510719299,-0.18268710374832153,0.9738325476646423,0.44744497537612915,0.5543190240859985,-0.008127271197736263,0.9996206164360046,0.3775213956832886,0.5494436025619507,0.00805499218404293,0.9996442198753357,0.45090264081954956,0.7248049378395081,0.018652338534593582,0.990985631942749,0.37566429376602173,0.7136094570159912,0.024058949202299118,0.9919344782829285,0.45062199234962463,0.8761883974075317,0.1846110075712204,0.9877573251724243,0.3736186921596527,0.8694545030593872,0.2026427984237671,0.985823929309845
neutral,0.4679918885231018,0.3266562819480896,-0.16327571868896484,0.9999889731407166,0.35498613119125366,0.3220319151878357,-0.13300040364265442,0.9999494552612305,0.4907477796077728,0.4386313557624817,-0.11435624212026596,0.997263491153717,0.322432279586792,0.43240106105804443,-0.07104446738958359,0.9833995699882507,0.5180431604385376,0.533744752407074,-0.2570890784263611,0.9968498945236206,0.30661752820014954,0.5384963750839233,-0.18293294310569763,0.9743085503578186,0.447327196598053,0.5542886257171631,-0.007895402610301971,0.9996289014816284,0.3773311972618103,0.5494312047958374,0.007815597578883171,0.9996466636657715,0.4509243965148926,0.7248145937919617,0.017923850566148758,0.9912063479423523,0.3756549656391144,0.71359783411026,0.022681793197989464,0.9920313954353333,0.4507337510585785,0.8762080669403076,0.18420037627220154,0.9880725145339966,0.3736266493797302,0.8694666624069214,0.2022305428981781,0.9859473705291748
neutral,0.4675496518611908,0.32666826248168945,-0.163137286901474,0.9999891519546509,0.3545161187648773,0.3221355974674225,-0.1343643069267273,0.999950647354126,0.49041181802749634,0.4386063516139984,-0.11208555847406387,0.9972392916679382,0.3223046660423279,0.43262767791748047,-0.07275058329105377,0.9835594892501831,0.5179394483566284,0.5336591005325317,-0.2530851662158966,0.9968483448028564,0.30645424127578735,0.5388041138648987,-0.18504677712917328,0.9746673107147217,0.44725656509399414,0.5542848110198975,-0.007418620400130749,0.9996359944343567,0.3772522807121277,0.549470841884613,0.007335434202104807,0.9996514320373535,0.45093220472335815,0.724864661693573,0.021021073684096336,0.9913366436958313,0.3756149411201477,0.7136906385421753,0.022665005177259445,0.9920938611030579,0.4507442116737366,0.8762453198432922,0.18606802821159363,0.9882896542549133,0.3736402988433838,0.8694648146629333,0.20165550708770752,0.9860712289810181
neutral,0.467287540435791,0.32672110199928284,-0.1634402871131897,0.99998939037323,0.3541187644004822,0.32229992747306824,-0.13576021790504456,0.9999517798423767,0.49025958776474,0.43859660625457764,-0.11152825504541397,0.9972214102745056,0.32213062047958374,0.4330236613750458,-0.07325606048107147,0.9838055372238159,0.5179223418235779,0.5336194634437561,-0.25283437967300415,0.9968388676643372,0.3063659071922302,0.5391416549682617,-0.1868281066417694,0.9751309752464294,0.44712772965431213,0.554280698299408,-0.0073045045137405396,0.9996416568756104,0.3771286904811859,0.5495518445968628,0.007218366023153067,0.9996547102928162,0.45084571838378906,0.7248538732528687,0.02022528275847435,0.9915218353271484,0.37560373544692993,0.7136962413787842,0.021350719034671783,0.9921871423721313,0.45081180334091187,0.8762199282646179,0.18566980957984924,0.9885573387145996,0.37359192967414856,0.8694763779640198,0.2007841169834137,0.9862658977508545
neutral,0.4671475887298584,0.3267710506916046,-0.16278231143951416,0.9999896287918091,0.35405173897743225,0.3223224878311157,-0.13510474562644958,0.9999527931213379,0.4901468753814697,0.4386238753795624,-0.1114763617515564,0.9972269535064697,0.32194894552230835,0.4331498146057129,-0.07293849438428879,0.9840062260627747,0.5179238319396973,0.533600389957428,-0.25351274013519287,0.9968642592430115,0.30621999502182007,0.5392852425575256,-0.18628087639808655,0.9755412936210632,0.44697585701942444,0.5542615056037903,-0.007266378961503506,0.9996472001075745,0.3770197927951813,0.5495773553848267,0.00718016317114234,0.9996581077575684,0.45083069801330566,0.7248464226722717,0.019612448289990425,0.9916742444038391,0.3756144940853119,0.7137020230293274,0.021003881469368935,0.9922822713851929,0.45084428787231445,0.8762252926826477,0.1843334138393402,0.9887692332267761,0.3736622929573059,0.8694851398468018,0.19867642223834991,0.9864454865455627
neutral,0.46687617897987366,0.32678088545799255,-0.1646079272031784,0.9999897480010986,0.35393744707107544,0.3223537802696228,-0.1349540650844574,0.9999530911445618,0.4900297224521637,0.43860262632369995,-0.11331284046173096,0.9972590208053589,0.3218323588371277,0.4331907331943512,-0.07279403507709503,0.9840391278266907,0.5178979635238647,0.5336010456085205,-0.2541944682598114,0.9969013333320618,0.30591732263565063,0.5392721891403198,-0.185713991522789,0.9757489562034607,0.4468851089477539,0.553680956363678,-0.007412017323076725,0.9996482729911804,0.3769465386867523,0.5493702292442322,0.007329117506742477,0.9996593594551086,0.45083704590797424,0.7246361970901489,0.016277486458420753,0.9916982650756836,0.37545669078826904,0.7133722305297852,0.020460935309529305,0.9923191666603088,0.45093923807144165,0.8762654066085815,0.17233377695083618,0.9888538718223572,0.37369585037231445,0.8694943189620972,0.19056007266044617,0.9866216778755188
neutral,0.4666132926940918,0.32678282260894775,-0.16736237704753876,0.999989926815033,0.35387367010116577,0.32235604524612427,-0.13665109872817993,0.9999536871910095,0.4899384379386902,0.4386081099510193,-0.11374100297689438,0.9972760677337646,0.3217882812023163,0.43319112062454224,-0.07257606834173203,0.9841492176055908,0.5178778171539307,0.5336328744888306,-0.2541583180427551,0.996921718120575,0.3055277466773987,0.5392245054244995,-0.18546062707901,0.9760884046554565,0.44682663679122925,0.5532249212265015,-0.007409004028886557,0.9996511340141296,0.376883327960968,0.5491445660591125,0.0073257810436189175,0.999659538269043,0.45083189010620117,0.7243005037307739,0.016247296705842018,0.9918164014816284,0.3754400908946991,0.7132689952850342,0.020459627732634544,0.9923512935638428,0.4511105418205261,0.8763098120689392,0.17325308918952942,0.9890635013580322,0.3739486336708069,0.8694681525230408,0.19214347004890442,0.9867390394210815
neutral,0.46646541357040405,0.3266766369342804,-0.1670457422733307,0.9999901056289673,0.353877991437912,0.3223147690296173,-0.13649755716323853,0.9999544024467468,0.4898531436920166,0.43860700726509094,-0.11313231289386749,0.9972716569900513,0.32175394892692566,0.4330447018146515,-0.07238801568746567,0.9842687249183655,0.5178613662719727,0.5336320996284485,-0.25229212641716003,0.9969111680984497,0.3053770661354065,0.5392175316810608,-0.18522825837135315,0.9764339923858643,0.4467858374118805,0.5530153512954712,-0.007537066005170345,0.9996559619903564,0.37678882479667664,0.5490646958351135,0.007451278157532215,0.999659538269043,0.45077842473983765,0.7241300344467163,0.013200503773987293,0.9919489622116089,0.37544769048690796,0.713217556476593,0.022926783189177513,0.9923041462898254,0.45118722319602966,0.8763273358345032,0.1718161255121231,0.9892547726631165,0.3741087019443512,0.8694518208503723,0.20262643694877625,0.9867293834686279
neutral,0.46630534529685974,0.3266772925853729,-0.16462071239948273,0.9999902844429016,0.35376065969467163,0.32231375575065613,-0.1330229938030243,0.9999545812606812,0.48980849981307983,0.4386058449745178,-0.11193355172872543,0.9972726702690125,0.3215886056423187,0.43281587958335876,-0.06932378560304642,0.9842114448547363,0.5178425312042236,0.5335884094238281,-0.2508069574832916,0.996904730796814,0.30490532517433167,0.5387904644012451,-0.18339446187019348,0.976516604423523,0.4466172754764557,0.5529650449752808,-0.007733967155218124,0.9996598362922668,0.3767031133174896,0.549020528793335,0.00764673575758934,0.9996593594551086,0.4506615698337555,0.723726212978363,0.013414891436696053,0.9921305179595947,0.37540313601493835,0.7128980755805969,0.023251373320817947,0.9923825263977051,0.45119667053222656,0.8763253688812256,0.17278194427490234,0.9895366430282593,0.374213844537735,0.8694563508033752,0.20193760097026825,0.9869272708892822
neutral,0.46617427468299866,0.3266090452671051,-0.16252204775810242,0.9999904632568359,0.3537144064903259,0.3223247230052948,-0.13154420256614685,0.999954879283905,0.48980164527893066,0.4386138319969177,-0.1099916324019432,0.9972905516624451,0.32147762179374695,0.4328088164329529,-0.06758162379264832,0.9843015670776367,0.5178165435791016,0.5335779786109924,-0.24900178611278534,0.99692302942276,0.3046517074108124,0.5387728214263916,-0.18245282769203186,0.9765654802322388,0.4465598165988922,0.5528892874717712,-0.0075942897237837315,0.9996606707572937,0.3766883611679077,0.548965573310852,0.007508454378694296,0.9996577501296997,0.45049309730529785,0.7236426472663879,0.013659879565238953,0.992255687713623,0.37534841895103455,0.7128830552101135,0.019538315013051033,0.9924778342247009,0.4511929154396057,0.876323938369751,0.17293408513069153,0.9897236227989197,0.3742254078388214,0.8697370290756226,0.19227749109268188,0.9870513081550598
neutral,0.4661366939544678,0.32659515738487244,-0.16100528836250305,0.9999905824661255,0.35363808274269104,0.3223271071910858,-0.1302003115415573,0.9999551177024841,0.4897516369819641,0.43861278891563416,-0.1083836555480957,0.9972819685935974,0.32135239243507385,0.4326995313167572,-0.06634654104709625,0.9843336939811707,0.5177319645881653,0.5335573554039001,-0.24696628749370575,0.9969143867492676,0.30434101819992065,0.5387299060821533,-0.18095245957374573,0.9766112565994263,0.446516215801239,0.5528600811958313,-0.007592105306684971,0.9996631145477295,0.3766647279262543,0.5489330291748047,0.007506365887820721,0.9996568560600281,0.45034104585647583,0.7236424684524536,0.013703661970794201,0.9923359155654907,0.37534835934638977,0.7128769159317017,0.01945464499294758,0.9924994707107544,0.4511977732181549,0.8763143420219421,0.17327925562858582,0.9898813962936401,0.37425532937049866,0.86977618932724,0.19218569993972778,0.987087607383728
neutral,0.46608155965805054,0.3265867233276367,-0.1628953069448471,0.999990701675415,0.35356491804122925,0.3223315179347992,-0.13385087251663208,0.9999555945396423,0.48967570066452026,0.4385792315006256,-0.10841923952102661,0.9972795844078064,0.3212316930294037,0.43269601464271545,-0.068405382335186,0.9844778180122375,0.5176111459732056,0.5334779620170593,-0.2470334768295288,0.9969236254692078,0.3042447865009308,0.5387251973152161,-0.18164268136024475,0.9768433570861816,0.44641318917274475,0.552412211894989,-0.007414437830448151,0.9996665120124817,0.3766244649887085,0.5485408306121826,0.00732444366440177,0.9996590614318848,0.4502953588962555,0.7233551740646362,0.014268641360104084,0.9924302101135254,0.3754997253417969,0.7127535343170166,0.018617577850818634,0.9925543665885925,0.4514039158821106,0.87632155418396,0.1734858900308609,0.9900715351104736,0.3742672801017761,0.8698418736457825,0.19152946770191193,0.9872366786003113
neutral,0.46608051657676697,0.3265867233276367,-0.1623946726322174,0.9999907612800598,0.35356396436691284,0.32232925295829773,-0.13299821317195892,0.9999558329582214,0.4896770417690277,0.4386140704154968,-0.10837161540985107,0.9972947835922241,0.3211936354637146,0.43269121646881104,-0.06777426600456238,0.9844481348991394,0.5175050497055054,0.5334566235542297,-0.2455310821533203,0.9969297647476196,0.3041709363460541,0.538720428943634,-0.17963950335979462,0.9767648577690125,0.4463706612586975,0.5523509383201599,-0.007319270167499781,0.9996695518493652,0.3766096234321594,0.5484821200370789,0.007228199392557144,0.9996612071990967,0.45018911361694336,0.7231151461601257,0.017668915912508965,0.9924958348274231,0.37555187940597534,0.712760865688324,0.018654871731996536,0.9926319718360901,0.45143643021583557,0.8764686584472656,0.17527535557746887,0.9902559518814087,0.3744885325431824,0.8700454831123352,0.191738098859787,0.987391471862793
neutral,0.46608343720436096,0.32658278942108154,-0.1627802848815918,0.9999908804893494,0.35354548692703247,0.32233092188835144,-0.1329696923494339,0.9999557733535767,0.4896833002567291,0.43866804242134094,-0.10976805537939072,0.9973084330558777,0.32114553451538086,0.43269190192222595,-0.06778093427419662,0.9843486547470093,0.5174379348754883,0.5334406495094299,-0.24592673778533936,0.9969345331192017,0.3041308522224426,0.538703203201294,-0.17896606028079987,0.9765405654907227,0.4463483691215515,0.5523502230644226,-0.007251924369484186,0.9996747970581055,0.37657222151756287,0.5484805703163147,0.007158936467021704,0.9996646046638489,0.45013076066970825,0.7229949235916138,0.020461024716496468,0.9925845861434937,0.37556561827659607,0.7127724289894104,0.01950598694384098,0.9927249550819397,0.45144185423851013,0.8765257000923157,0.1831839382648468,0.9904770851135254,0.3744862973690033,0.8700649738311768,0.19770079851150513,0.9875898957252502
neutral,0.4661049246788025,0.32666826248168945,-0.16422106325626373,0.9999909400939941,0.35350993275642395,0.3223453760147095,-0.13267208635807037,0.9999552965164185,0.4896937906742096,0.4387669563293457,-0.113983653485775,0.99732905626297,0.3211376667022705,0.43267542123794556,-0.06698436290025711,0.9842153191566467,0.5173898935317993,0.5333872437477112,-0.2521905303001404,0.9969475865364075,0.3038925230503082,0.5385463237762451,-0.17761938273906708,0.9764391779899597,0.44623225927352905,0.5523488521575928,-0.007403923664242029,0.9996780753135681,0.3763696551322937,0.5484487414360046,0.0073104118928313255,0.9996650815010071,0.4498752951622009,0.7229658365249634,0.01830117218196392,0.9926387667655945,0.3755090832710266,0.7126167416572571,0.019841495901346207,0.9927657842636108,0.4514467120170593,0.8765524625778198,0.18203942477703094,0.9905922412872314,0.3744278848171234,0.8700817227363586,0.1977093666791916,0.9877018928527832
